"TOA5","CR200 Series","CR200X","27364","CR200X.Std.04","Sxxxx V1_09 test DB_3&2.CR2","6471","DYL_test_p2_2"
"2018-01-11 03:00:00",970,37.10667,2.0695,1.515633,36.86717,2.0639,1.575333
"2018-01-11 04:00:00",971,37.1067,2.0695,1.515383,36.83273,2.06335,1.5745
"2018-01-11 05:00:00",972,37.10674,2.0695,1.514833,36.79811,2.0628,1.574033
"2018-01-11 06:00:00",973,37.10674,2.0695,1.51475,36.79808,2.0628,1.574067
"2018-01-11 07:00:00",974,37.04935,2.068583,1.514583,36.7982,2.0628,1.573883
"2018-01-11 08:00:00",975,37.0379,2.0684,1.5145,36.79853,2.0628,1.573083
"2018-01-11 09:00:00",976,37.0379,2.0684,1.514317,36.79873,2.0628,1.5727
"2018-01-11 10:00:00",977,37.03792,2.0684,1.514517,36.7986,2.0628,1.573
"2018-01-11 11:00:00",978,37.0379,2.0684,1.5144,36.79861,2.0628,1.572917
"2018-01-11 12:00:00",979,37.0379,2.0684,1.51445,36.78714,2.0626,1.572733
"2018-01-11 13:00:00",980,37.03791,2.0684,1.51425,36.79871,2.0628,1.572717
"2018-01-11 14:00:00",981,37.03788,2.0684,1.514567,36.78728,2.0626,1.572333
"2018-01-11 15:00:00",982,37.03788,2.0684,1.514667,36.7405,2.0618,1.573183
"2018-01-11 16:00:00",983,37.03787,2.0684,1.5149,36.72895,2.0616,1.573133
"2018-01-11 17:00:00",984,37.03783,2.0684,1.515233,36.72892,2.0616,1.573183
"2018-01-11 18:00:00",985,37.03782,2.0684,1.51545,36.72865,2.0616,1.57375
"2018-01-11 19:00:00",986,37.0378,2.0684,1.515767,36.72868,2.0616,1.57365
"2018-01-11 20:00:00",987,37.0378,2.0684,1.515767,36.72853,2.0616,1.574017
"2018-01-11 21:00:00",988,37.03778,2.0684,1.51595,36.72842,2.0616,1.574217
"2018-01-11 22:00:00",989,37.0378,2.0684,1.51595,36.72852,2.0616,1.574067
"2018-01-11 23:00:00",990,37.03777,2.0684,1.51605,36.72842,2.0616,1.574267
"2018-01-12 00:00:00",991,37.0378,2.0684,1.515883,36.7284,2.0616,1.574283
"2018-01-12 01:00:00",992,37.03778,2.0684,1.516117,36.72842,2.0616,1.57425
"2018-01-12 02:00:00",993,37.03777,2.0684,1.5164,36.72857,2.0616,1.57395
"2018-01-12 03:00:00",994,37.03775,2.0684,1.5164,36.7282,2.0616,1.5747
"2018-01-12 04:00:00",995,37.03775,2.0684,1.51655,36.72823,2.0616,1.574583
"2018-01-12 05:00:00",996,37.0377,2.0684,1.516883,36.72821,2.0616,1.574667
"2018-01-12 06:00:00",997,37.03769,2.0684,1.5171,36.72797,2.0616,1.575183
"2018-01-12 07:00:00",998,37.03767,2.0684,1.51755,36.72797,2.0616,1.57515
"2018-01-12 08:00:00",999,37.03765,2.0684,1.5176,36.72795,2.0616,1.575233
"2018-01-12 09:00:00",1000,36.98024,2.067483,1.518033,36.72755,2.0616,1.576067
"2018-01-12 10:00:00",1001,36.96878,2.0673,1.518,36.72751,2.0616,1.57615
"2018-01-12 11:00:00",1002,36.96875,2.0673,1.518366,36.72733,2.0616,1.576467
"2018-01-12 12:00:00",1003,36.96869,2.0673,1.518833,36.72712,2.0616,1.577017
"2018-01-12 13:00:00",1004,36.96872,2.0673,1.5187,36.72692,2.0616,1.577383
"2018-01-12 14:00:00",1005,36.96862,2.0673,1.5194,36.72695,2.0616,1.5773
"2018-01-12 15:00:00",1006,37.00303,2.06785,1.519733,36.76127,2.0622,1.578283
"2018-01-12 16:00:00",1007,37.03733,2.0684,1.520667,36.79537,2.0628,1.579767
"2018-01-12 17:00:00",1008,37.03727,2.0684,1.521733,36.84155,2.063533,1.58045
"2018-01-12 18:00:00",1009,37.03722,2.0684,1.521984,36.79468,2.0628,1.581183
"2018-01-12 19:00:00",1010,37.03716,2.0684,1.522633,36.841,2.063533,1.58155
"2018-01-12 20:00:00",1011,37.03712,2.0684,1.52295,36.86412,2.0639,1.581833
"2018-01-12 21:00:00",1012,37.03711,2.0684,1.52295,36.86407,2.0639,1.581883
"2018-01-12 22:00:00",1013,36.97965,2.067483,1.523017,36.84047,2.063533,1.5826
"2018-01-12 23:00:00",1014,36.9682,2.0673,1.52275,36.79424,2.0628,1.582083
"2018-01-13 00:00:00",1015,36.96824,2.0673,1.522733,36.79425,2.0628,1.582017
"2018-01-13 01:00:00",1016,36.9682,2.0673,1.52295,36.79447,2.0628,1.581633
"2018-01-13 02:00:00",1017,36.96824,2.0673,1.52255,36.79433,2.0628,1.58185
"2018-01-13 03:00:00",1018,36.96825,2.0673,1.52235,36.7946,2.0628,1.58135
"2018-01-13 04:00:00",1019,36.9683,2.0673,1.5223,36.79465,2.0628,1.581233
"2018-01-13 05:00:00",1020,36.9683,2.0673,1.5221,36.79493,2.0628,1.580667
"2018-01-13 06:00:00",1021,36.96835,2.0673,1.521817,36.75993,2.0622,1.581033
"2018-01-13 07:00:00",1022,36.96833,2.0673,1.52185,36.7255,2.0616,1.580167
"2018-01-13 08:00:00",1023,36.96833,2.0673,1.522067,36.7251,2.0616,1.580933
"2018-01-13 09:00:00",1024,36.89949,2.0662,1.521917,36.72538,2.0616,1.580383
"2018-01-13 10:00:00",1025,36.89943,2.0662,1.5222,36.72515,2.0616,1.580883
"2018-01-13 11:00:00",1026,36.89949,2.0662,1.522067,36.72545,2.0616,1.580333
"2018-01-13 12:00:00",1027,36.8994,2.0662,1.522667,36.72519,2.0616,1.580767
"2018-01-13 13:00:00",1028,36.89936,2.0662,1.52265,36.72511,2.0616,1.58095
"2018-01-13 14:00:00",1029,36.89938,2.0662,1.522883,36.72482,2.0616,1.581517
"2018-01-13 15:00:00",1030,36.89928,2.0662,1.523267,36.72477,2.0616,1.581583
"2018-01-13 16:00:00",1031,36.89925,2.0662,1.523483,36.72503,2.0616,1.581133
"2018-01-13 17:00:00",1032,36.89925,2.0662,1.5236,36.72474,2.0616,1.58165
"2018-01-13 18:00:00",1033,36.89923,2.0662,1.523717,36.7246,2.0616,1.581933
"2018-01-13 19:00:00",1034,36.89918,2.0662,1.52405,36.72441,2.0616,1.582317
"2018-01-13 20:00:00",1035,36.89914,2.0662,1.524283,36.72443,2.0616,1.582233
"2018-01-13 21:00:00",1036,36.89914,2.0662,1.5244,36.7241,2.0616,1.582883
"2018-01-13 22:00:00",1037,36.89908,2.0662,1.524633,36.7242,2.0616,1.582667
"2018-01-13 23:00:00",1038,36.899,2.0662,1.525217,36.72373,2.0616,1.583617
"2018-01-14 00:00:00",1039,36.89902,2.0662,1.525233,36.72377,2.0616,1.583533
"2018-01-14 01:00:00",1040,36.8989,2.0662,1.525967,36.72355,2.0616,1.583933
"2018-01-14 02:00:00",1041,36.89893,2.0662,1.525833,36.72335,2.0616,1.584367
"2018-01-14 03:00:00",1042,36.89882,2.0662,1.526533,36.72334,2.0616,1.584367
"2018-01-14 04:00:00",1043,36.8988,2.0662,1.526417,36.72317,2.0616,1.584683
"2018-01-14 05:00:00",1044,36.8987,2.0662,1.527083,36.7231,2.0616,1.584783
"2018-01-14 06:00:00",1045,36.89869,2.0662,1.527233,36.72277,2.0616,1.585367
"2018-01-14 07:00:00",1046,36.89868,2.0662,1.527233,36.72263,2.0616,1.585633
"2018-01-14 08:00:00",1047,36.89857,2.0662,1.527967,36.72264,2.0616,1.58565
"2018-01-14 09:00:00",1048,36.8985,2.0662,1.5283,36.72256,2.0616,1.585767
"2018-01-14 10:00:00",1049,36.8985,2.0662,1.52825,36.72252,2.0616,1.5859
"2018-01-14 11:00:00",1050,36.8984,2.0662,1.528733,36.7224,2.0616,1.586067
"2018-01-14 12:00:00",1051,36.84101,2.0652,1.528883,36.71054,2.061417,1.586517
"2018-01-14 13:00:00",1052,36.82952,2.065,1.529,36.72197,2.0616,1.586867
"2018-01-14 14:00:00",1053,36.8294,2.065,1.529583,36.72197,2.0616,1.586933
"2018-01-14 15:00:00",1054,36.82935,2.065,1.52985,36.72172,2.0616,1.587383
"2018-01-14 16:00:00",1055,36.82933,2.065,1.529917,36.72131,2.0616,1.588083
"2018-01-14 17:00:00",1056,36.82925,2.065,1.530367,36.72128,2.0616,1.588167
"2018-01-14 18:00:00",1057,36.82918,2.065,1.5307,36.72123,2.0616,1.58825
"2018-01-14 19:00:00",1058,36.82907,2.065,1.5313,36.7211,2.0616,1.588483
"2018-01-14 20:00:00",1059,36.82912,2.065,1.530983,36.72065,2.0616,1.5893
"2018-01-14 21:00:00",1060,36.82908,2.065,1.531167,36.72063,2.0616,1.589283
"2018-01-14 22:00:00",1061,36.82895,2.065,1.5318,36.72038,2.0616,1.589717
"2018-01-14 23:00:00",1062,36.82895,2.065,1.5318,36.72033,2.0616,1.589867
"2018-01-15 00:00:00",1063,36.8289,2.065,1.532183,36.71997,2.0616,1.59045
"2018-01-15 01:00:00",1064,36.82882,2.065,1.532433,36.72005,2.0616,1.590383
"2018-01-15 02:00:00",1065,36.82878,2.065,1.532533,36.72018,2.0616,1.590117
"2018-01-15 03:00:00",1066,36.82885,2.065,1.532383,36.71973,2.0616,1.5909
"2018-01-15 04:00:00",1067,36.82875,2.065,1.532717,36.71965,2.0616,1.591067
"2018-01-15 05:00:00",1068,36.80573,2.064633,1.533067,36.71978,2.0616,1.590867
"2018-01-15 06:00:00",1069,36.75978,2.0639,1.533167,36.7195,2.0616,1.591333
"2018-01-15 07:00:00",1070,36.75975,2.0639,1.533333,36.71926,2.0616,1.59175
"2018-01-15 08:00:00",1071,36.75974,2.0639,1.533517,36.71925,2.0616,1.59175
"2018-01-15 09:00:00",1072,36.75962,2.0639,1.533983,36.70737,2.061417,1.592183
"2018-01-15 10:00:00",1073,36.75965,2.0639,1.5338,36.66085,2.060683,1.592217
"2018-01-15 11:00:00",1074,36.75959,2.0639,1.53415,36.64903,2.0605,1.592517
"2018-01-15 12:00:00",1075,36.75958,2.0639,1.534067,36.6487,2.0605,1.593067
"2018-01-15 13:00:00",1076,36.75946,2.0639,1.534517,36.64886,2.0605,1.592833
"2018-01-15 14:00:00",1077,36.75948,2.0639,1.5345,36.64882,2.0605,1.592867
"2018-01-15 15:00:00",1078,36.7595,2.0639,1.534467,36.64857,2.0605,1.593283
"2018-01-15 16:00:00",1079,36.7595,2.0639,1.53445,36.6486,2.0605,1.593233
"2018-01-15 17:00:00",1080,36.71358,2.063167,1.534517,36.64832,2.0605,1.593717
"2018-01-15 18:00:00",1081,36.6906,2.0628,1.53465,36.64817,2.0605,1.593967
"2018-01-15 19:00:00",1082,36.69038,2.0628,1.5355,36.6478,2.0605,1.59455
"2018-01-15 20:00:00",1083,36.69028,2.0628,1.535867,36.64763,2.0605,1.59485
"2018-01-15 21:00:00",1084,36.69033,2.0628,1.53565,36.6475,2.0605,1.595117
"2018-01-15 22:00:00",1085,36.69043,2.0628,1.535367,36.64745,2.0605,1.595183
"2018-01-15 23:00:00",1086,36.69045,2.0628,1.5352,36.64765,2.0605,1.594817
"2018-01-16 00:00:00",1087,36.69045,2.0628,1.53525,36.648,2.0605,1.59425
"2018-01-16 01:00:00",1088,36.6905,2.0628,1.535033,36.60163,2.059767,1.594017
"2018-01-16 02:00:00",1089,36.69062,2.0628,1.534583,36.5783,2.0594,1.594133
"2018-01-16 03:00:00",1090,36.69072,2.0628,1.534167,36.57883,2.0594,1.593267
"2018-01-16 04:00:00",1091,36.66793,2.0624,1.533617,36.57883,2.0594,1.593267
"2018-01-16 05:00:00",1092,36.62217,2.0616,1.5332,36.5561,2.059,1.592433
"2018-01-16 06:00:00",1093,36.62225,2.0616,1.532883,36.50983,2.0582,1.592133
"2018-01-16 07:00:00",1094,36.62235,2.0616,1.532483,36.51027,2.0582,1.5914
"2018-01-16 08:00:00",1095,36.62232,2.0616,1.532583,36.51,2.0582,1.591817
"2018-01-16 09:00:00",1096,36.62228,2.0616,1.532683,36.51005,2.0582,1.591783
"2018-01-16 10:00:00",1097,36.62225,2.0616,1.532817,36.51008,2.0582,1.591667
"2018-01-16 11:00:00",1098,36.6223,2.0616,1.532667,36.51033,2.0582,1.5913
"2018-01-16 12:00:00",1099,36.62233,2.0616,1.532633,36.49867,2.058017,1.5914
"2018-01-16 13:00:00",1100,36.58809,2.06105,1.532133,36.46449,2.057467,1.590417
"2018-01-16 14:00:00",1101,36.5538,2.0605,1.531867,36.44114,2.0571,1.59065
"2018-01-16 15:00:00",1102,36.55377,2.0605,1.531967,36.44123,2.0571,1.590467
"2018-01-16 16:00:00",1103,36.55382,2.0605,1.531783,36.44157,2.0571,1.589933
"2018-01-16 17:00:00",1104,36.55383,2.0605,1.531783,36.44167,2.0571,1.589783
"2018-01-16 18:00:00",1105,36.55383,2.0605,1.53175,36.44157,2.0571,1.58995
"2018-01-16 19:00:00",1106,36.55378,2.0605,1.531917,36.44118,2.0571,1.590567
"2018-01-16 20:00:00",1107,36.55363,2.0605,1.5325,36.4413,2.0571,1.5904
"2018-01-16 21:00:00",1108,36.55365,2.0605,1.532467,36.42965,2.056917,1.590517
"2018-01-16 22:00:00",1109,36.51958,2.05995,1.53145,36.37158,2.056,1.590633
"2018-01-16 23:00:00",1110,36.4851,2.0594,1.532,36.37169,2.056,1.590483
"2018-01-17 00:00:00",1111,36.48528,2.0594,1.531267,36.372,2.056,1.589966
"2018-01-17 01:00:00",1112,36.48527,2.0594,1.53135,36.37222,2.056,1.589617
"2018-01-17 02:00:00",1113,36.48526,2.0594,1.53135,36.37208,2.056,1.58985
"2018-01-17 03:00:00",1114,36.48539,2.0594,1.53095,36.34945,2.055633,1.588983
"2018-01-17 04:00:00",1115,36.48552,2.0594,1.530433,36.30312,2.0549,1.589017
"2018-01-17 05:00:00",1116,36.45128,2.0588,1.53025,36.30365,2.0549,1.5882
"2018-01-17 06:00:00",1117,36.41705,2.0582,1.53005,36.3038,2.0549,1.58795
"2018-01-17 07:00:00",1118,36.4171,2.0582,1.529917,36.30413,2.0549,1.587433
"2018-01-17 08:00:00",1119,36.41715,2.0582,1.529667,36.28085,2.0545,1.58765
"2018-01-17 09:00:00",1120,36.4172,2.0582,1.529467,36.23497,2.0537,1.587033
"2018-01-17 10:00:00",1121,36.41732,2.0582,1.529133,36.23527,2.0537,1.586567
"2018-01-17 11:00:00",1122,36.41747,2.0582,1.528533,36.2352,2.0537,1.5867
"2018-01-17 12:00:00",1123,36.4173,2.0582,1.529183,36.2353,2.0537,1.586567
"2018-01-17 13:00:00",1124,36.4174,2.0582,1.528717,36.23532,2.0537,1.586517
"2018-01-17 14:00:00",1125,36.34892,2.0571,1.528717,36.23555,2.0537,1.586133
"2018-01-17 15:00:00",1126,36.34898,2.0571,1.528433,36.23584,2.0537,1.585683
"2018-01-17 16:00:00",1127,36.34903,2.0571,1.528333,36.18953,2.052967,1.58585
"2018-01-17 17:00:00",1128,36.349,2.0571,1.528367,36.16618,2.0526,1.5862
"2018-01-17 18:00:00",1129,36.34903,2.0571,1.528283,36.16635,2.0526,1.585967
"2018-01-17 19:00:00",1130,36.34893,2.0571,1.52865,36.1662,2.0526,1.5862
"2018-01-17 20:00:00",1131,36.34895,2.0571,1.528633,36.16603,2.0526,1.586417
"2018-01-17 21:00:00",1132,36.34901,2.0571,1.528417,36.16621,2.0526,1.58615
"2018-01-17 22:00:00",1133,36.33751,2.056917,1.528717,36.16655,2.0526,1.585633
"2018-01-17 23:00:00",1134,36.28055,2.056,1.528367,36.16643,2.0526,1.585833
"2018-01-18 00:00:00",1135,36.28072,2.056,1.52775,36.15506,2.052417,1.585583
"2018-01-18 01:00:00",1136,36.28082,2.056,1.52755,36.09737,2.0515,1.585517
"2018-01-18 02:00:00",1137,36.28095,2.056,1.527033,36.0977,2.0515,1.585017
"2018-01-18 03:00:00",1138,36.28077,2.056,1.52765,36.0974,2.0515,1.58545
"2018-01-18 04:00:00",1139,36.28077,2.056,1.52765,36.09727,2.0515,1.58565
"2018-01-18 05:00:00",1140,36.28064,2.056,1.528083,36.09765,2.0515,1.585083
"2018-01-18 06:00:00",1141,36.28054,2.056,1.528467,36.09739,2.0515,1.585517
"2018-01-18 07:00:00",1142,36.28053,2.056,1.5284,36.09705,2.0515,1.585983
"2018-01-18 08:00:00",1143,36.28072,2.056,1.527783,36.09655,2.0515,1.586767
"2018-01-18 09:00:00",1144,36.25785,2.055633,1.528067,36.09673,2.0515,1.586483
"2018-01-18 10:00:00",1145,36.21225,2.0549,1.52805,36.09692,2.0515,1.586167
"2018-01-18 11:00:00",1146,36.21235,2.0549,1.527667,36.09694,2.0515,1.586167
"2018-01-18 12:00:00",1147,36.21231,2.0549,1.527833,36.08582,2.0513,1.58555
"2018-01-18 13:00:00",1148,36.2123,2.0549,1.527867,36.03989,2.0505,1.585217
"2018-01-18 14:00:00",1149,36.21238,2.0549,1.527667,36.02832,2.0503,1.5853
"2018-01-18 15:00:00",1150,36.21223,2.0549,1.528067,36.0282,2.0503,1.58545
"2018-01-18 16:00:00",1151,36.2124,2.0549,1.527633,36.02787,2.0503,1.58595
"2018-01-18 17:00:00",1152,36.21208,2.0549,1.5286,36.02797,2.0503,1.585783
"2018-01-18 18:00:00",1153,36.21202,2.0549,1.528833,36.02775,2.0503,1.586133
"2018-01-18 19:00:00",1154,36.21179,2.0549,1.529567,36.02768,2.0503,1.586233
"2018-01-18 20:00:00",1155,36.21183,2.0549,1.529367,36.02737,2.0503,1.586683
"2018-01-18 21:00:00",1156,36.21162,2.0549,1.5301,36.02685,2.0503,1.5874
"2018-01-18 22:00:00",1157,36.21172,2.0549,1.529867,36.0268,2.0503,1.587517
"2018-01-18 23:00:00",1158,36.21169,2.0549,1.529867,36.027,2.0503,1.587217
"2018-01-19 00:00:00",1159,36.21173,2.0549,1.529717,36.02637,2.0503,1.58815
"2018-01-19 01:00:00",1160,36.21169,2.0549,1.5299,36.02643,2.0503,1.588033
"2018-01-19 02:00:00",1161,36.15487,2.0539,1.529467,36.02678,2.0503,1.587483
"2018-01-19 03:00:00",1162,36.14349,2.0537,1.529333,36.02715,2.0503,1.58695
"2018-01-19 04:00:00",1163,36.14352,2.0537,1.529283,35.98132,2.049567,1.586567
"2018-01-19 05:00:00",1164,36.14369,2.0537,1.528767,35.9585,2.0492,1.586233
"2018-01-19 06:00:00",1165,36.14365,2.0537,1.528883,35.95845,2.0492,1.586267
"2018-01-19 07:00:00",1166,36.14365,2.0537,1.528917,35.9584,2.0492,1.586333
"2018-01-19 08:00:00",1167,36.14384,2.0537,1.528267,35.9585,2.0492,1.586183
"2018-01-19 09:00:00",1168,36.14393,2.0537,1.528033,35.95832,2.0492,1.586483
"2018-01-19 10:00:00",1169,36.14377,2.0537,1.52845,35.95897,2.0492,1.585517
"2018-01-19 11:00:00",1170,36.13243,2.053517,1.528367,35.9245,2.04865,1.585383
"2018-01-19 12:00:00",1171,36.07565,2.0526,1.528,35.89023,2.0481,1.585033
"2018-01-19 13:00:00",1172,36.07587,2.0526,1.52725,35.89035,2.0481,1.58485
"2018-01-19 14:00:00",1173,36.076,2.0526,1.526933,35.89083,2.0481,1.584167
"2018-01-19 15:00:00",1174,36.07615,2.0526,1.526483,35.89077,2.0481,1.584217
"2018-01-19 16:00:00",1175,36.07615,2.0526,1.5265,35.87968,2.0479,1.58365
"2018-01-19 17:00:00",1176,36.07638,2.0526,1.525883,35.82222,2.0469,1.5836
"2018-01-19 18:00:00",1177,36.07612,2.0526,1.526583,35.82205,2.0469,1.583784
"2018-01-19 19:00:00",1178,36.0419,2.05205,1.526917,35.82165,2.0469,1.58435
"2018-01-19 20:00:00",1179,36.0076,2.0515,1.527467,35.82155,2.0469,1.584484
"2018-01-19 21:00:00",1180,36.00762,2.0515,1.527417,35.82169,2.0469,1.5843
"2018-01-19 22:00:00",1181,36.00769,2.0515,1.527183,35.82157,2.0469,1.584467
"2018-01-19 23:00:00",1182,36.00763,2.0515,1.5273,35.82145,2.0469,1.584633
"2018-01-20 00:00:00",1183,36.0078,2.0515,1.526917,35.82155,2.0469,1.584467
"2018-01-20 01:00:00",1184,36.00783,2.0515,1.526783,35.8221,2.0469,1.583767
"2018-01-20 02:00:00",1185,36.00792,2.0515,1.52655,35.7647,2.045984,1.583617
"2018-01-20 03:00:00",1186,36.008,2.0515,1.526283,35.75348,2.0458,1.5832
"2018-01-20 04:00:00",1187,35.97395,2.0509,1.526233,35.75347,2.0458,1.583217
"2018-01-20 05:00:00",1188,35.93982,2.0503,1.526333,35.75315,2.0458,1.5837
"2018-01-20 06:00:00",1189,35.93977,2.0503,1.526467,35.75365,2.0458,1.582983
"2018-01-20 07:00:00",1190,35.9398,2.0503,1.5264,35.7536,2.0458,1.583083
"2018-01-20 08:00:00",1191,35.93983,2.0503,1.526317,35.7539,2.0458,1.582617
"2018-01-20 09:00:00",1192,35.93979,2.0503,1.52645,35.75343,2.0458,1.5833
"2018-01-20 10:00:00",1193,35.93973,2.0503,1.52655,35.75335,2.0458,1.5834
"2018-01-20 11:00:00",1194,35.93945,2.0503,1.527417,35.75298,2.0458,1.58395
"2018-01-20 12:00:00",1195,35.93943,2.0503,1.52745,35.75298,2.0458,1.583933
"2018-01-20 13:00:00",1196,35.9393,2.0503,1.527767,35.7523,2.0458,1.58485
"2018-01-20 14:00:00",1197,35.93903,2.0503,1.528533,35.75264,2.0458,1.584367
"2018-01-20 15:00:00",1198,35.93903,2.0503,1.52855,35.75255,2.0458,1.5845
"2018-01-20 16:00:00",1199,35.93907,2.0503,1.528433,35.75232,2.0458,1.584817
"2018-01-20 17:00:00",1200,35.93882,2.0503,1.529117,35.75222,2.0458,1.584967
"2018-01-20 18:00:00",1201,35.93895,2.0503,1.5288,35.7519,2.0458,1.585383
"2018-01-20 19:00:00",1202,35.93863,2.0503,1.529583,35.75192,2.0458,1.5854
"2018-01-20 20:00:00",1203,35.9386,2.0503,1.529733,35.75162,2.0458,1.585767
"2018-01-20 21:00:00",1204,35.93858,2.0503,1.529733,35.75135,2.0458,1.5862
"2018-01-20 22:00:00",1205,35.93858,2.0503,1.5298,35.75138,2.0458,1.586083
"2018-01-20 23:00:00",1206,35.92705,2.050117,1.530167,35.75129,2.0458,1.586233
"2018-01-21 00:00:00",1207,35.87015,2.0492,1.530483,35.75108,2.0458,1.586533
"2018-01-21 01:00:00",1208,35.87017,2.0492,1.530433,35.71687,2.04525,1.586167
"2018-01-21 02:00:00",1209,35.87007,2.0492,1.530617,35.6821,2.0447,1.586533
"2018-01-21 03:00:00",1210,35.87024,2.0492,1.530283,35.68247,2.0447,1.586033
"2018-01-21 04:00:00",1211,35.87018,2.0492,1.53045,35.68227,2.0447,1.5863
"2018-01-21 05:00:00",1212,35.87013,2.0492,1.5305,35.68203,2.0447,1.5866
"2018-01-21 06:00:00",1213,35.87012,2.0492,1.53055,35.68237,2.0447,1.586167
"2018-01-21 07:00:00",1214,35.87007,2.0492,1.530683,35.68196,2.0447,1.586683
"2018-01-21 08:00:00",1215,35.86993,2.0492,1.531,35.68168,2.0447,1.58705
"2018-01-21 09:00:00",1216,35.87003,2.0492,1.530783,35.6818,2.0447,1.5869
"2018-01-21 10:00:00",1217,35.85855,2.049017,1.531117,35.68177,2.0447,1.586967
"2018-01-21 11:00:00",1218,35.80188,2.0481,1.530883,35.68165,2.0447,1.587117
"2018-01-21 12:00:00",1219,35.8019,2.0481,1.530883,35.67025,2.0445,1.586983
"2018-01-21 13:00:00",1220,35.80188,2.0481,1.5309,35.64703,2.0441,1.58735
"2018-01-21 14:00:00",1221,35.80185,2.0481,1.531,35.61263,2.0435,1.587267
"2018-01-21 15:00:00",1222,35.80167,2.0481,1.531467,35.61257,2.0435,1.58735
"2018-01-21 16:00:00",1223,35.80167,2.0481,1.531417,35.61235,2.0435,1.587633
"2018-01-21 17:00:00",1224,35.8014,2.0481,1.53205,35.61211,2.0435,1.587917
"2018-01-21 18:00:00",1225,35.80133,2.0481,1.532217,35.61188,2.0435,1.5882
"2018-01-21 19:00:00",1226,35.80138,2.0481,1.532133,35.61137,2.0435,1.5889
"2018-01-21 20:00:00",1227,35.80112,2.0481,1.532783,35.61157,2.0435,1.588633
"2018-01-21 21:00:00",1228,35.80093,2.0481,1.533167,35.61088,2.0435,1.589483
"2018-01-21 22:00:00",1229,35.80105,2.0481,1.53295,35.61115,2.0435,1.58915
"2018-01-21 23:00:00",1230,35.8008,2.0481,1.53355,35.61113,2.0435,1.589183
"2018-01-22 00:00:00",1231,35.8009,2.0481,1.533283,35.61084,2.0435,1.589567
"2018-01-22 01:00:00",1232,35.7895,2.0479,1.53345,35.61092,2.0435,1.589433
"2018-01-22 02:00:00",1233,35.73246,2.0469,1.534083,35.61102,2.0435,1.589333
"2018-01-22 03:00:00",1234,35.73253,2.0469,1.533967,35.61065,2.0435,1.589783
"2018-01-22 04:00:00",1235,35.7324,2.0469,1.534217,35.61045,2.0435,1.590017
"2018-01-22 05:00:00",1236,35.73236,2.0469,1.534233,35.61045,2.0435,1.590034
"2018-01-22 06:00:00",1237,35.73212,2.0469,1.5349,35.60997,2.0435,1.590667
"2018-01-22 07:00:00",1238,35.73208,2.0469,1.535,35.60965,2.0435,1.591083
"2018-01-22 08:00:00",1239,35.73197,2.0469,1.535183,35.60971,2.0435,1.590967
"2018-01-22 09:00:00",1240,35.73195,2.0469,1.535283,35.60931,2.0435,1.5915
"2018-01-22 10:00:00",1241,35.73196,2.0469,1.535233,35.60931,2.0435,1.59145
"2018-01-22 11:00:00",1242,35.73163,2.0469,1.536,35.60943,2.0435,1.591333
"2018-01-22 12:00:00",1243,35.73165,2.0469,1.53595,35.60895,2.0435,1.591967
"2018-01-22 13:00:00",1244,35.73169,2.0469,1.53585,35.6083,2.0435,1.592733
"2018-01-22 14:00:00",1245,35.73158,2.0469,1.5361,35.60822,2.0435,1.592833
"2018-01-22 15:00:00",1246,35.73125,2.0469,1.536867,35.608,2.0435,1.5931
"2018-01-22 16:00:00",1247,35.73125,2.0469,1.536817,35.60815,2.0435,1.592917
"2018-01-22 17:00:00",1248,35.73097,2.0469,1.537517,35.60775,2.0435,1.593433
"2018-01-22 18:00:00",1249,35.7308,2.0469,1.537783,35.6077,2.0435,1.593517
"2018-01-22 19:00:00",1250,35.73065,2.0469,1.538167,35.6073,2.0435,1.594
"2018-01-22 20:00:00",1251,35.73065,2.0469,1.538133,35.60727,2.0435,1.594017
"2018-01-22 21:00:00",1252,35.73072,2.0469,1.537983,35.60685,2.0435,1.594533
"2018-01-22 22:00:00",1253,35.73078,2.0469,1.537817,35.6069,2.0435,1.5945
"2018-01-22 23:00:00",1254,35.69673,2.04635,1.53785,35.5841,2.043133,1.594233
"2018-01-23 00:00:00",1255,35.68553,2.046167,1.537567,35.53818,2.0424,1.594167
"2018-01-23 01:00:00",1256,35.68563,2.046167,1.537317,35.53812,2.0424,1.59425
"2018-01-23 02:00:00",1257,35.66297,2.0458,1.53725,35.53832,2.0424,1.594
